match_id,series_id,date,venue,round,home,away,innings1,innings1_runs,innings1_wickets,innings1_overs,innings2,target,innings1_balls_bowled
361327,361245,24/01/2009,Sydney,Final,New South Wales,Victoria,Victoria,166.0,4.0,20.0,New South Wales,False,120.0
386535,370896,10/02/2009,Colombo (RPS),Only T20I,Sri Lanka,India,Sri Lanka,171.0,4.0,20.0,India,False,120.0
351696,351619,15/02/2009,Sydney,Only T20I,Australia,New Zealand,Australia,150.0,7.0,20.0,New Zealand,True,120.0
359889,359842,21/01/2009,Port Elizabeth,,Warriors,Titans,Warriors,169.0,5.0,20.0,Titans,True,120.0
359890,359842,23/01/2009,Cape Town,,Cape Cobras,Warriors,Cape Cobras,207.0,2.0,20.0,Warriors,True,120.0
359891,359842,23/01/2009,Bloemfontein,,Eagles,Dolphins,Dolphins,184.0,2.0,20.0,Eagles,True,120.0
359892,359842,25/01/2009,Johannesburg,,Lions,Eagles,Eagles,156.0,3.0,20.0,Lions,True,120.0
359894,359842,28/01/2009,Kimberley,,Eagles,Cape Cobras,Eagles,176.0,3.0,20.0,Cape Cobras,True,120.0
359895,359842,30/01/2009,Durban,,Dolphins,Cape Cobras,Cape Cobras,119.0,8.0,20.0,Dolphins,False,120.0
359897,359842,01/02/2009,Cape Town,,Cape Cobras,Titans,Cape Cobras,157.0,4.0,20.0,Titans,True,120.0
359898,359842,01/02/2009,East London,,Warriors,Dolphins,Dolphins,127.0,10.0,20.0,Warriors,False,120.00000000000001
359899,359842,04/02/2009,Potchefstroom,,Lions,Cape Cobras,Cape Cobras,154.0,6.0,20.0,Lions,False,120.0
359901,359842,06/02/2009,Centurion,,Titans,Eagles,Eagles,153.0,6.0,20.0,Titans,False,120.0
359900,359842,06/02/2009,Port Elizabeth,,Warriors,Lions,Lions,123.0,5.0,20.0,Warriors,False,120.0
359902,359842,08/02/2009,Durban,,Dolphins,Lions,Lions,112.0,8.0,20.0,Dolphins,False,120.0
359903,359842,08/02/2009,Bloemfontein,,Eagles,Warriors,Warriors,149.0,5.0,20.0,Eagles,True,120.0
359904,359842,11/02/2009,Bloemfontein,Semi-Final - 1st Leg,Eagles,Warriors,Warriors,100.0,6.0,14.0,Eagles,False,84.0
359905,359842,13/02/2009,Cape Town,Semi-Final - 1st Leg,Cape Cobras,Dolphins,Dolphins,162.0,5.0,20.0,Cape Cobras,True,120.0
359907,359842,15/02/2009,Durban,Semi-Final - 2nd Leg,Dolphins,Cape Cobras,Cape Cobras,191.0,4.0,20.0,Dolphins,True,120.0
359908,359842,16/02/2009,Port Elizabeth,Semi-Final - 2nd Leg Replay,Warriors,Eagles,Eagles,101.0,10.0,20.0,Warriors,False,114.0
359909,359842,18/02/2009,Durban,Semi-Final - 3rd Leg,Dolphins,Cape Cobras,Cape Cobras,148.0,4.0,20.0,Dolphins,True,120.0
391079,359842,18/02/2009,Port Elizabeth,Semi-Final - 3rd Leg,Warriors,Eagles,Warriors,97.0,10.0,20.0,Eagles,False,117.0
359910,359842,21/02/2009,Cape Town,Final,Cape Cobras,Eagles,Cape Cobras,147.0,5.0,20.0,Eagles,True,120.0
386494,366618,25/02/2009,Christchurch,1st T20I,New Zealand,India,India,162.0,8.0,20.0,New Zealand,False,120.0
366622,366618,27/02/2009,Wellington,2nd T20I,New Zealand,India,India,149.0,6.0,20.0,New Zealand,False,120.0
371828,369193,04/02/2009,Auckland,,Auckland,Northern Districts,Northern Districts,149.0,8.0,20.0,Auckland,False,120.0
371830,369193,04/02/2009,Dunedin,,Otago,Canterbury,Otago,222.0,3.0,20.0,Canterbury,True,120.0
371829,369193,04/02/2009,Napier,,Central Districts,Wellington,Wellington,160.0,7.0,20.0,Central Districts,True,120.0
371833,369193,06/02/2009,Wellington,,Wellington,Otago,Otago,215.0,6.0,20.0,Wellington,True,120.0
371831,369193,06/02/2009,Christchurch,,Canterbury,Northern Districts,Northern Districts,119.0,8.0,20.0,Canterbury,False,120.0
371832,369193,06/02/2009,New Plymouth,,Central Districts,Auckland,Central Districts,185.0,9.0,20.0,Auckland,False,120.0
371834,369193,08/02/2009,Auckland,,Auckland,Canterbury,Auckland,159.0,7.0,20.0,Canterbury,False,120.0
371835,369193,08/02/2009,New Plymouth,,Central Districts,Otago,Otago,206.0,4.0,20.0,Central Districts,True,120.0
371836,369193,08/02/2009,Wellington,,Wellington,Northern Districts,Northern Districts,163.0,7.0,20.0,Wellington,False,120.0
371837,369193,11/02/2009,Hamilton,,Northern Districts,Central Districts,Central Districts,172.0,7.0,20.0,Northern Districts,True,120.0
371838,369193,13/02/2009,Christchurch,,Canterbury,Wellington,Canterbury,126.0,8.0,20.0,Wellington,False,120.0
371839,369193,13/02/2009,Dunedin,,Otago,Auckland,Auckland,142.0,7.0,20.0,Otago,True,120.0
371840,369193,15/02/2009,Auckland,,Auckland,Wellington,Wellington,128.0,7.0,20.0,Auckland,False,120.0
371841,369193,15/02/2009,Christchurch,,Canterbury,Central Districts,Canterbury,148.0,8.0,20.0,Central Districts,True,120.0
371842,369193,15/02/2009,Dunedin,,Otago,Northern Districts,Otago,191.0,4.0,20.0,Northern Districts,True,120.0
371844,369193,18/02/2009,Dunedin,,Otago,Central Districts,Central Districts,185.0,6.0,20.0,Otago,False,120.0
371845,369193,18/02/2009,Wellington,,Wellington,Auckland,Wellington,145.0,9.0,20.0,Auckland,False,120.0
371843,369193,18/02/2009,Hamilton,,Northern Districts,Canterbury,Canterbury,171.0,8.0,20.0,Northern Districts,True,120.0
371849,369193,22/02/2009,Auckland,,Auckland,Otago,Otago,163.0,8.0,20.0,Auckland,True,120.0
371850,369193,22/02/2009,Palmerston North,,Central Districts,Canterbury,Central Districts,144.0,6.0,20.0,Canterbury,False,120.0
371851,369193,22/02/2009,Mt Maunganui,,Northern Districts,Wellington,Northern Districts,110.0,10.0,20.0,Wellington,False,113.0
352674,352658,15/03/2009,Port of Spain,Only T20I,West Indies,England,England,121.0,10.0,20.0,West Indies,False,115.00000000000001
372829,372810,19/03/2009,New Plymouth,Only T20 Match,New Zealand A,England Lions,New Zealand A,227.0,6.0,20.0,England Lions,True,120.0
350475,350463,27/03/2009,Johannesburg,1st T20I,South Africa,Australia,Australia,166.0,7.0,20.0,South Africa,False,120.0
350476,350463,29/03/2009,Centurion,2nd T20I,South Africa,Australia,South Africa,156.0,5.0,20.0,Australia,True,120.0
385761,385758,25/03/2009,Colombo (Moors),,Ruhuna,Schools Invitation XI,Schools Invitation XI,73.0,10.0,20.0,Ruhuna,False,102.0
385759,385758,25/03/2009,Colombo (SSC),,Wayamba,Basnahira South,Basnahira South,169.0,6.0,20.0,Wayamba,True,120.0
385760,385758,25/03/2009,Colombo (SSC),,Basnahira North,Kandurata,Basnahira North,121.0,9.0,20.0,Kandurata,False,120.0
385762,385758,26/03/2009,Colombo (PSS),,Basnahira South,Kandurata,Basnahira South,168.0,9.0,20.0,Kandurata,True,120.0
385764,385758,26/03/2009,Colombo (Moors),,Wayamba,Schools Invitation XI,Schools Invitation XI,120.0,8.0,20.0,Wayamba,False,120.0
385763,385758,26/03/2009,Colombo (Moors),,Ruhuna,Basnahira North,Ruhuna,203.0,6.0,20.0,Basnahira North,True,120.0
385767,385758,28/03/2009,Colombo (Police),,Kandurata,Schools Invitation XI,Schools Invitation XI,101.0,8.0,20.0,Kandurata,False,120.0
385765,385758,28/03/2009,Colombo (SSC),,Wayamba,Ruhuna,Ruhuna,127.0,10.0,20.0,Wayamba,False,111.99999999999999
385766,385758,28/03/2009,Colombo (SSC),,Basnahira South,Basnahira North,Basnahira South,158.0,8.0,20.0,Basnahira North,True,120.0
385768,385758,29/03/2009,Colombo (Colts),,Basnahira North,Wayamba,Wayamba,156.0,5.0,20.0,Basnahira North,True,120.0
385770,385758,29/03/2009,Colombo (Moors),,Basnahira South,Schools Invitation XI,Basnahira South,172.0,9.0,20.0,Schools Invitation XI,True,120.0
385769,385758,29/03/2009,Colombo (Colts),,Ruhuna,Kandurata,Kandurata,119.0,10.0,20.0,Ruhuna,True,93.0
385773,385758,31/03/2009,Colombo (PSS),,Basnahira North,Schools Invitation XI,Schools Invitation XI,125.0,8.0,20.0,Basnahira North,False,120.0
385771,385758,31/03/2009,Colombo (SSC),,Basnahira South,Ruhuna,Ruhuna,158.0,9.0,20.0,Basnahira South,False,120.0
385772,385758,31/03/2009,Colombo (SSC),,Kandurata,Wayamba,Kandurata,78.0,10.0,20.0,Wayamba,False,104.0
385774,385758,04/04/2009,Colombo (SSC),1st Semi-Final,Basnahira South,Kandurata,Basnahira South,137.0,9.0,20.0,Kandurata,True,120.0
385776,385758,05/04/2009,Colombo (SSC),Final,Basnahira South,Wayamba,Basnahira South,144.0,10.0,20.0,Wayamba,False,115.00000000000001
392615,390287,07/05/2009,Dubai (DSC),Only T20I,Australia,Pakistan,Australia,108.0,10.0,20.0,Pakistan,False,119.0
404136,404134,13/05/2009,Bulawayo,,Centrals,Northerns (Zimbabwe),Northerns (Zimbabwe),98.0,10.0,20.0,Centrals,False,116.0
404135,404134,13/05/2009,Bulawayo,,Easterns (Zimbabwe),Westerns,Easterns (Zimbabwe),135.0,6.0,20.0,Westerns,False,120.0
404138,404134,13/05/2009,Bulawayo,,Centrals,Westerns,Westerns,208.0,3.0,20.0,Centrals,False,120.0
404137,404134,13/05/2009,Bulawayo,,Easterns (Zimbabwe),Northerns (Zimbabwe),Northerns (Zimbabwe),133.0,8.0,20.0,Easterns (Zimbabwe),True,120.0
404140,404134,14/05/2009,Bulawayo,,Centrals,Easterns (Zimbabwe),Centrals,128.0,4.0,20.0,Easterns (Zimbabwe),True,120.0
404139,404134,14/05/2009,Bulawayo,,Northerns (Zimbabwe),Westerns,Northerns (Zimbabwe),139.0,8.0,20.0,Westerns,False,120.0
404142,404134,14/05/2009,Bulawayo,,Centrals,Northerns (Zimbabwe),Northerns (Zimbabwe),192.0,3.0,20.0,Centrals,True,120.0
404141,404134,14/05/2009,Bulawayo,,Easterns (Zimbabwe),Westerns,Westerns,135.0,8.0,20.0,Easterns (Zimbabwe),False,120.0
404144,404134,15/05/2009,Bulawayo,,Centrals,Westerns,Westerns,156.0,3.0,20.0,Centrals,True,120.0
404143,404134,15/05/2009,Bulawayo,,Easterns (Zimbabwe),Northerns (Zimbabwe),Easterns (Zimbabwe),120.0,7.0,20.0,Northerns (Zimbabwe),False,120.0
404146,404134,15/05/2009,Bulawayo,,Centrals,Easterns (Zimbabwe),Easterns (Zimbabwe),192.0,7.0,20.0,Centrals,True,120.0
404145,404134,15/05/2009,Bulawayo,,Northerns (Zimbabwe),Westerns,Northerns (Zimbabwe),128.0,5.0,20.0,Westerns,False,120.0
404147,404134,16/05/2009,Bulawayo,3rd Place Play-off,Centrals,Easterns (Zimbabwe),Easterns (Zimbabwe),239.0,3.0,20.0,Centrals,True,120.0
404148,404134,16/05/2009,Bulawayo,Final,Northerns (Zimbabwe),Westerns,Westerns,116.0,10.0,20.0,Northerns (Zimbabwe),True,116.0
392181,374163,18/04/2009,Cape Town,1st match,Chennai Super Kings,Mumbai Indians,Mumbai Indians,165.0,7.0,20.0,Chennai Super Kings,True,120.0
392182,374163,18/04/2009,Cape Town,2nd match,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,133.0,8.0,20.0,Rajasthan Royals,True,120.0
392183,374163,19/04/2009,Cape Town,3rd match,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,104.0,7.0,12.0,Delhi Daredevils,False,72.0
392184,374163,19/04/2009,Cape Town,4th match,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,101.0,10.0,20.0,Deccan Chargers,False,117.99999999999999
392185,374163,20/04/2009,Port Elizabeth,5th match,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,179.0,5.0,20.0,Royal Challengers Bangalore,True,120.0
392186,374163,21/04/2009,Durban,6th match,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,158.0,6.0,20.0,Kolkata Knight Riders,False,120.0
392188,374163,22/04/2009,Cape Town,8th match,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,184.0,6.0,20.0,Royal Challengers Bangalore,True,120.0
392189,374163,23/04/2009,Durban,9th match,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,189.0,5.0,20.0,Chennai Super Kings,True,120.0
392190,374163,23/04/2009,Cape Town,10th match,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,150.0,6.0,20.0,Kolkata Knight Riders,True,120.0
392191,374163,24/04/2009,Durban,11th match,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,168.0,9.0,20.0,Kings XI Punjab,False,120.0
392192,374163,25/04/2009,Durban,12th match,Deccan Chargers,Mumbai Indians,Deccan Chargers,168.0,9.0,20.0,Mumbai Indians,True,120.0
392194,374163,26/04/2009,Port Elizabeth,14th match,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,149.0,7.0,20.0,Delhi Daredevils,False,120.0
392195,374163,26/04/2009,Cape Town,15th match,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,139.0,6.0,20.0,Rajasthan Royals,True,120.0
392196,374163,27/04/2009,Durban,16th match,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,165.0,6.0,20.0,Deccan Chargers,False,120.0
392197,374163,27/04/2009,Port Elizabeth,17th match,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,187.0,6.0,20.0,Kolkata Knight Riders,True,120.0
392198,374163,28/04/2009,Centurion,18th match,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,143.0,7.0,20.0,Rajasthan Royals,False,120.0
392199,374163,29/04/2009,Durban,19th match,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,139.0,6.0,20.0,Royal Challengers Bangalore,False,120.0
392200,374163,29/04/2009,Durban,20th match,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,119.0,8.0,20.0,Mumbai Indians,True,120.0
392201,374163,30/04/2009,Centurion,21st match,Deccan Chargers,Delhi Daredevils,Deccan Chargers,148.0,9.0,20.0,Delhi Daredevils,False,120.0
392202,374163,30/04/2009,Centurion,22nd match,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,164.0,5.0,20.0,Rajasthan Royals,True,120.0
392203,374163,01/05/2009,East London,23rd match,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,148.0,6.0,20.0,Kolkata Knight Riders,True,120.0
392204,374163,01/05/2009,Durban,24th match,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,145.0,9.0,20.0,Kings XI Punjab,True,120.0
392205,374163,02/05/2009,Port Elizabeth,25th match,Deccan Chargers,Rajasthan Royals,Deccan Chargers,141.0,5.0,20.0,Rajasthan Royals,False,120.0
392206,374163,02/05/2009,Johannesburg,26th match,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,163.0,10.0,20.0,Delhi Daredevils,True,120.0
392207,374163,03/05/2009,Port Elizabeth,27th match,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,153.0,3.0,20.0,Kings XI Punjab,False,120.0
392208,374163,03/05/2009,Johannesburg,28th match,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,149.0,4.0,20.0,Royal Challengers Bangalore,False,120.0
392209,374163,04/05/2009,East London,29th match,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,178.0,3.0,20.0,Deccan Chargers,True,120.0
392210,374163,05/05/2009,Durban,30th match,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,211.0,4.0,20.0,Kings XI Punjab,True,120.0
392211,374163,05/05/2009,Durban,31st match,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,154.0,3.0,20.0,Delhi Daredevils,False,120.0
392212,374163,06/05/2009,Centurion,32nd match,Deccan Chargers,Mumbai Indians,Deccan Chargers,145.0,6.0,20.0,Mumbai Indians,True,120.0
392213,374163,07/05/2009,Centurion,33rd match,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,105.0,10.0,20.0,Rajasthan Royals,False,120.0
392214,374163,07/05/2009,Centurion,34th match,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,185.0,3.0,18.0,Kings XI Punjab,True,108.0
392215,374163,08/05/2009,East London,35th match,Delhi Daredevils,Mumbai Indians,Mumbai Indians,116.0,10.0,20.0,Delhi Daredevils,False,120.0
392216,374163,09/05/2009,Kimberley,36th match,Deccan Chargers,Kings XI Punjab,Deccan Chargers,168.0,5.0,20.0,Kings XI Punjab,False,120.0
392217,374163,09/05/2009,Kimberley,37th match,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,140.0,7.0,20.0,Chennai Super Kings,False,120.0
392218,374163,10/05/2009,Port Elizabeth,38th match,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,157.0,2.0,20.0,Royal Challengers Bangalore,True,120.0
392219,374163,10/05/2009,Johannesburg,39th match,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,123.0,8.0,20.0,Delhi Daredevils,False,120.0
392220,374163,11/05/2009,Kimberley,40th match,Deccan Chargers,Rajasthan Royals,Deccan Chargers,166.0,7.0,20.0,Rajasthan Royals,True,120.0
392221,374163,12/05/2009,Centurion,41st match,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,173.0,4.0,20.0,Royal Challengers Bangalore,False,120.0
392222,374163,12/05/2009,Centurion,42nd match,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,119.0,9.0,20.0,Mumbai Indians,False,120.0
392223,374163,13/05/2009,Durban,43rd match,Deccan Chargers,Delhi Daredevils,Delhi Daredevils,173.0,7.0,20.0,Deccan Chargers,True,120.0
392224,374163,14/05/2009,Durban,44th match,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,129.0,10.0,20.0,Royal Challengers Bangalore,False,117.99999999999999
392225,374163,14/05/2009,Durban,45th match,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,145.0,7.0,20.0,Mumbai Indians,True,120.0
392226,374163,15/05/2009,Bloemfontein,46th match,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,120.0,9.0,20.0,Kings XI Punjab,False,120.0
392227,374163,16/05/2009,Port Elizabeth,47th match,Chennai Super Kings,Mumbai Indians,Mumbai Indians,147.0,5.0,20.0,Chennai Super Kings,False,120.0
392228,374163,16/05/2009,Johannesburg,48th match,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,160.0,5.0,20.0,Deccan Chargers,False,120.0
392229,374163,17/05/2009,Johannesburg,49th match,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,134.0,7.0,20.0,Deccan Chargers,True,120.0
392230,374163,17/05/2009,Bloemfontein,50th match,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,150.0,3.0,20.0,Rajasthan Royals,True,120.0
392231,374163,18/05/2009,Centurion,51st match,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,188.0,3.0,20.0,Kolkata Knight Riders,False,120.0
392232,374163,19/05/2009,Johannesburg,52nd match,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,134.0,7.0,20.0,Royal Challengers Bangalore,False,120.0
392233,374163,20/05/2009,Durban,53rd match,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,101.0,9.0,20.0,Kolkata Knight Riders,False,120.0
392234,374163,20/05/2009,Durban,54th match,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,116.0,9.0,20.0,Kings XI Punjab,True,120.0
392235,374163,21/05/2009,Centurion,55th match,Delhi Daredevils,Mumbai Indians,Mumbai Indians,165.0,8.0,20.0,Delhi Daredevils,False,120.0
392236,374163,21/05/2009,Centurion,56th match,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,170.0,4.0,20.0,Deccan Chargers,True,120.0
392237,374163,22/05/2009,Centurion,1st Semi-Final,Delhi Daredevils,Deccan Chargers,Delhi Daredevils,153.0,8.0,20.0,Deccan Chargers,False,120.0
392238,374163,23/05/2009,Johannesburg,2nd Semi-Final,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,146.0,5.0,20.0,Royal Challengers Bangalore,False,120.0
392239,374163,24/05/2009,Johannesburg,Final,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,143.0,6.0,20.0,Royal Challengers Bangalore,True,120.0
405148,405029,25/05/2009,Lahore,Group A,Faisalabad Wolves,Quetta Bears,Faisalabad Wolves,218.0,2.0,20.0,Quetta Bears,True,120.0
405150,405029,25/05/2009,Lahore,Group B,Karachi Zebras,Sialkot Stallions,Karachi Zebras,133.0,10.0,20.0,Sialkot Stallions,False,117.99999999999999
405149,405029,25/05/2009,Lahore,Group D,Lahore Eagles,Abbottabad Rhinos,Abbottabad Rhinos,137.0,10.0,20.0,Lahore Eagles,False,120.0
405151,405029,25/05/2009,Lahore,Group A,Lahore Lions,Rawalpindi Rams,Rawalpindi Rams,135.0,9.0,20.0,Lahore Lions,False,120.0
405152,405029,25/05/2009,Lahore,Group C,Islamabad Leopards,Peshawar Panthers,Peshawar Panthers,152.0,4.0,20.0,Islamabad Leopards,False,120.0
405153,405029,26/05/2009,Lahore,Group B,Karachi Zebras,Multan Tigers,Karachi Zebras,158.0,6.0,20.0,Multan Tigers,False,120.0
405155,405029,26/05/2009,Lahore,Group C,Hyderabad Hawks,Peshawar Panthers,Peshawar Panthers,148.0,6.0,20.0,Hyderabad Hawks,False,120.0
405154,405029,26/05/2009,Lahore,Group A,Faisalabad Wolves,Rawalpindi Rams,Faisalabad Wolves,170.0,4.0,20.0,Rawalpindi Rams,True,120.0
405156,405029,26/05/2009,Lahore,Group D,Abbottabad Rhinos,Karachi Dolphins,Karachi Dolphins,209.0,5.0,20.0,Abbottabad Rhinos,True,120.0
405157,405029,26/05/2009,Lahore,Group A,Lahore Lions,Quetta Bears,Lahore Lions,214.0,6.0,20.0,Quetta Bears,True,120.0
405158,405029,27/05/2009,Lahore,Group A,Quetta Bears,Rawalpindi Rams,Quetta Bears,127.0,7.0,20.0,Rawalpindi Rams,False,120.0
405160,405029,27/05/2009,Lahore,Group D,Lahore Eagles,Karachi Dolphins,Lahore Eagles,167.0,9.0,20.0,Karachi Dolphins,True,120.0
405159,405029,27/05/2009,Lahore,Group C,Hyderabad Hawks,Islamabad Leopards,Hyderabad Hawks,117.0,10.0,20.0,Islamabad Leopards,False,119.0
405161,405029,27/05/2009,Lahore,Group A,Lahore Lions,Faisalabad Wolves,Faisalabad Wolves,124.0,8.0,20.0,Lahore Lions,False,120.0
405162,405029,27/05/2009,Lahore,Group B,Multan Tigers,Sialkot Stallions,Sialkot Stallions,196.0,4.0,20.0,Multan Tigers,True,120.0
405163,405029,28/05/2009,Lahore,1st Semi-Final,Islamabad Leopards,Lahore Lions,Islamabad Leopards,123.0,7.0,20.0,Lahore Lions,False,120.0
405164,405029,28/05/2009,Lahore,2nd Semi-Final,Lahore Eagles,Sialkot Stallions,Sialkot Stallions,181.0,10.0,20.0,Lahore Eagles,True,119.0
405165,405029,29/05/2009,Lahore,Final,Lahore Lions,Sialkot Stallions,Lahore Lions,150.0,8.0,20.0,Sialkot Stallions,False,120.0
355991,335113,05/06/2009,Lord's,"1st Match, Group B",England,Netherlands,England,162.0,5.0,20.0,Netherlands,False,120.0
355992,335113,06/06/2009,The Oval,"2nd Match, Group D",New Zealand,Scotland,Scotland,89.0,4.0,7.0,New Zealand,False,42.0
355993,335113,06/06/2009,The Oval,"3rd Match, Group C",Australia,West Indies,Australia,169.0,7.0,20.0,West Indies,False,120.0
355994,335113,06/06/2009,Nottingham,"4th Match, Group A",Bangladesh,India,India,180.0,5.0,20.0,Bangladesh,True,120.0
355995,335113,07/06/2009,The Oval,"5th Match, Group D",Scotland,South Africa,South Africa,211.0,5.0,20.0,Scotland,True,120.0
355996,335113,07/06/2009,The Oval,"6th Match, Group B",England,Pakistan,England,185.0,5.0,20.0,Pakistan,True,120.0
355997,335113,08/06/2009,Nottingham,"7th Match, Group A",Bangladesh,Ireland,Bangladesh,137.0,8.0,20.0,Ireland,False,120.0
355998,335113,08/06/2009,Nottingham,"8th Match, Group C",Australia,Sri Lanka,Australia,159.0,9.0,20.0,Sri Lanka,False,120.0
355999,335113,09/06/2009,Lord's,"9th Match, Group B",Netherlands,Pakistan,Pakistan,175.0,5.0,20.0,Netherlands,True,120.0
356000,335113,09/06/2009,Lord's,"10th Match, Group D",New Zealand,South Africa,South Africa,128.0,7.0,20.0,New Zealand,True,120.0
356002,335113,10/06/2009,Nottingham,"11th Match, Group C",Sri Lanka,West Indies,Sri Lanka,192.0,5.0,20.0,West Indies,True,120.0
356001,335113,10/06/2009,Nottingham,"12th Match, Group A",India,Ireland,Ireland,112.0,8.0,18.0,India,False,108.0
356003,335113,11/06/2009,Nottingham,"13th Match, Group F",Ireland,New Zealand,New Zealand,198.0,5.0,20.0,Ireland,True,120.0
356004,335113,11/06/2009,Nottingham,"14th Match, Group E",England,South Africa,England,111.0,10.0,20.0,South Africa,False,119.0
356005,335113,12/06/2009,Lord's,"15th Match, Group F",Pakistan,Sri Lanka,Sri Lanka,150.0,7.0,20.0,Pakistan,True,120.0
356006,335113,12/06/2009,Lord's,"16th Match, Group E",India,West Indies,India,153.0,7.0,20.0,West Indies,False,120.0
356007,335113,13/06/2009,The Oval,"17th Match, Group E",South Africa,West Indies,South Africa,183.0,7.0,20.0,West Indies,True,120.0
356008,335113,13/06/2009,The Oval,"18th Match, Group F",New Zealand,Pakistan,New Zealand,99.0,10.0,20.0,Pakistan,False,111.0
356009,335113,14/06/2009,Lord's,"19th Match, Group F",Ireland,Sri Lanka,Sri Lanka,144.0,9.0,20.0,Ireland,True,120.0
356010,335113,14/06/2009,Lord's,"20th Match, Group E",England,India,England,153.0,7.0,20.0,India,True,120.0
356012,335113,15/06/2009,The Oval,"21st Match, Group F",Ireland,Pakistan,Pakistan,159.0,5.0,20.0,Ireland,True,120.0
356011,335113,15/06/2009,The Oval,"22nd Match, Group E",England,West Indies,England,161.0,6.0,20.0,West Indies,False,120.0
356013,335113,16/06/2009,Nottingham,"23rd Match, Group F",New Zealand,Sri Lanka,Sri Lanka,158.0,5.0,20.0,New Zealand,True,120.0
356014,335113,16/06/2009,Nottingham,"24th Match, Group E",India,South Africa,South Africa,130.0,5.0,20.0,India,True,120.0
356015,335113,18/06/2009,Nottingham,1st Semi-Final,Pakistan,South Africa,Pakistan,149.0,4.0,20.0,South Africa,True,120.0
356016,335113,19/06/2009,The Oval,2nd Semi-Final,Sri Lanka,West Indies,Sri Lanka,158.0,5.0,20.0,West Indies,True,120.0
356017,335113,21/06/2009,Lord's,Final,Pakistan,Sri Lanka,Sri Lanka,138.0,6.0,20.0,Pakistan,False,120.0
404477,404475,06/07/2009,Lord's,,Middlesex,Rajasthan Royals,Rajasthan Royals,162.0,5.0,20.0,Middlesex,True,120.0
402829,402823,18/07/2009,Brisbane,Only T20 Match,Australia A,Pakistan A,Pakistan A,170.0,10.0,20.0,Australia A,False,120.0
401076,401064,02/08/2009,Basseterre,Only T20I,West Indies,Bangladesh,Bangladesh,118.0,9.0,20.0,West Indies,False,120.0
403375,403364,12/08/2009,Colombo (RPS),Only T20I,Sri Lanka,Pakistan,Pakistan,172.0,5.0,20.0,Sri Lanka,True,120.0
383128,382428,25/05/2009,Southampton,South Division,Hampshire,Sussex,Sussex,133.0,8.0,20.0,Hampshire,False,120.0
383131,382428,25/05/2009,Northampton,Midlands/Wales/West Division,Northamptonshire,Warwickshire,Northamptonshire,176.0,6.0,20.0,Warwickshire,True,120.0
383132,382428,25/05/2009,Nottingham,North Division,Nottinghamshire,Durham,Nottinghamshire,163.0,6.0,20.0,Durham,False,120.0
